,Area,Room,Parking,Warehouse,Elevator,Address,Price(USD),PriceGrade,AreaGrade,Price(meter²),Price(Neighborhood)
1765,108,2,True,True,True,Heravi,213333.33,Budget,Large,1975.308611111111,268728.98521739134
2922,140,2,False,True,True,Marzdaran,180000.0,Budget,VeryLarge,1285.7142857142858,315572.7272727273
488,80,2,False,True,True,Jeyhoon,58333.33,Budget,Medium,729.1666250000001,58270.00021978022
2164,44,1,True,True,False,Salsabil,35000.0,Budget,Small,795.4545454545455,46566.97266666666
920,123,2,True,True,True,Northren Jamalzadeh,120000.0,Budget,VeryLarge,975.609756097561,116880.95214285715
391,103,2,True,True,True,Hekmat,309000.0,Affordable,Large,3000.0,262833.335
2929,100,2,True,True,True,Mahallati,176666.67,Budget,Large,1766.6667000000002,222500.0
2995,135,3,True,True,True,Gheitarieh,190000.0,Budget,VeryLarge,1407.4074074074074,357490.47642857145
2360,200,3,True,True,True,Niavaran,1133333.33,Standard,VeryLarge,5666.66665,663106.8627941177
2796,200,3,True,True,True,Shahrake Gharb,466666.67,Affordable,VeryLarge,2333.33335,398996.04508474574
413,75,2,True,True,False,Shahr-e-Ziba,63000.0,Budget,Medium,840.0,103462.99724770641
286,145,3,True,True,True,Haft Tir,156666.67,Budget,VeryLarge,1080.4597931034484,125833.335
535,66,2,True,True,True,Narmak,83666.67,Budget,Medium,1267.6768181818181,131330.6668
3039,100,2,True,True,False,Shahr-e-Ziba,126666.67,Budget,Large,1266.6667,103462.99724770641
3043,130,2,True,True,True,Pasdaran,316666.67,Affordable,VeryLarge,2435.8974615384614,309631.8181818182
2953,133,3,True,True,True,Persian Gulf Martyrs Lake,250000.0,Budget,VeryLarge,1879.6992481203008,102752.65125000001
945,84,2,True,True,True,North Program Organization,108333.33,Budget,Medium,1289.6825000000001,247240.74074074073
2940,87,2,True,True,True,Jeyhoon,62000.0,Budget,Medium,712.6436781609195,58270.00021978022
953,53,1,False,True,True,Pardis,18000.0,Budget,Small,339.62264150943395,25927.39732876712
1752,148,3,True,True,True,Saadat Abad,419333.33,Affordable,VeryLarge,2833.333310810811,316291.9895348837
1610,132,3,True,True,True,Pasdaran,330000.0,Affordable,VeryLarge,2500.0,309631.8181818182
1308,160,3,True,True,True,Kamranieh,437333.33,Affordable,VeryLarge,2733.3333125,610047.6185714286
470,160,2,True,True,True,Pardis,64333.33,Budget,VeryLarge,402.08331250000003,25927.39732876712
230,120,2,True,True,True,Pasdaran,250000.0,Budget,Large,2083.3333333333335,309631.8181818182
1839,100,2,True,True,True,Jeyhoon,76666.67,Budget,Large,766.6667,58270.00021978022
2503,117,3,True,True,True,Tarasht,148000.0,Budget,Large,1264.957264957265,117972.22166666666
1536,103,2,False,True,False,Shahran,107333.33,Budget,Large,1042.0711650485437,99525.1286923077
2210,105,3,True,True,True,Shahr-e-Ziba,118333.33,Budget,Large,1126.9840952380953,103462.99724770641
1585,193,3,True,True,True,Kook,433333.33,Affordable,VeryLarge,2245.250414507772,288748.1466666667
1206,74,2,True,True,True,Yousef Abad,130666.67,Budget,Medium,1765.7658108108108,234399.12315789473
1018,110,2,True,True,True,Pardis,17833.33,Budget,Large,162.12118181818184,25927.39732876712
57,122,3,True,True,True,Aqdasieh,240000.0,Budget,VeryLarge,1967.2131147540983,585999.9996
425,112,2,True,True,False,Gheitarieh,250000.0,Budget,Large,2232.1428571428573,357490.47642857145
724,125,2,True,True,True,Dezashib,375000.0,Affordable,VeryLarge,3000.0,395333.33222222223
2511,100,2,True,False,True,Parand,30000.0,Budget,Large,300.0,17453.01874015748
108,85,2,True,True,True,Parand,13666.67,Budget,Medium,160.78435294117648,17453.01874015748
186,70,2,True,True,False,Dehkade Olampic,66666.67,Budget,Medium,952.381,144166.66777777777
1256,97,2,True,True,True,Pardis,25333.33,Budget,Large,261.16835051546394,25927.39732876712
3320,65,1,True,True,True,Parand,11333.33,Budget,Medium,174.35892307692308,17453.01874015748
201,104,2,True,True,True,East Ferdows Boulevard,190000.0,Budget,Large,1826.923076923077,128490.54027027027
1608,85,2,True,True,False,Air force,90000.0,Budget,Medium,1058.8235294117646,106259.999
2335,52,1,False,True,False,Jeyhoon,38336.67,Budget,Small,737.2436538461538,58270.00021978022
1363,100,2,True,True,True,Qazvin Imamzadeh Hassan,61666.67,Budget,Large,616.6667,51984.84909090909
115,136,3,True,True,False,Parand,25000.0,Budget,VeryLarge,183.8235294117647,17453.01874015748
388,60,1,True,True,True,Persian Gulf Martyrs Lake,29166.67,Budget,Small,486.11116666666663,102752.65125000001
366,77,2,True,True,True,Shahr-e-Ziba,85666.67,Budget,Medium,1112.5541558441557,103462.99724770641
1805,87,2,True,True,True,Pardis,19000.0,Budget,Medium,218.39080459770116,25927.39732876712
2760,68,1,True,True,True,Persian Gulf Martyrs Lake,70000.0,Budget,Medium,1029.4117647058824,102752.65125000001
1955,66,1,True,True,True,Pardis,24000.0,Budget,Medium,363.6363636363636,25927.39732876712
995,115,2,True,True,True,Gheitarieh,246666.67,Budget,Large,2144.9275652173915,357490.47642857145
2567,216,4,True,True,False,Andisheh,190000.0,Budget,Huge,879.6296296296297,62586.42602409639
2901,112,3,True,True,True,Abazar,143333.33,Budget,Large,1279.761875,286471.0139130435
3356,92,2,True,True,True,Central Janatabad,113333.33,Budget,Large,1231.8840217391305,116287.03677777779
2159,68,2,True,True,True,East Ferdows Boulevard,83333.33,Budget,Medium,1225.4901470588236,128490.54027027027
2563,72,2,True,True,True,Punak,76666.67,Budget,Medium,1064.814861111111,124276.81161490682
2454,78,2,False,False,False,Damavand,16333.33,Budget,Medium,209.40166666666667,122108.69521739132
2516,87,2,True,True,True,Pardis,22666.67,Budget,Medium,260.53643678160915,25927.39732876712
958,135,3,True,True,True,Tenant,135000.0,Budget,VeryLarge,1000.0,62402.89956521739
2331,128,3,True,True,True,Pirouzi,145000.0,Budget,VeryLarge,1132.8125,72499.99968253968
530,112,2,True,True,True,Gheitarieh,273333.33,Budget,Large,2440.476160714286,357490.47642857145
1636,157,3,True,True,True,Gheitarieh,453333.33,Affordable,VeryLarge,2887.473439490446,357490.47642857145
663,70,2,True,True,True,Amirieh,54333.33,Budget,Medium,776.1904285714286,59680.556666666664
401,75,2,True,True,True,West Ferdows Boulevard,93333.33,Budget,Medium,1244.4444,103524.82772413793
1355,75,2,False,True,True,Kahrizak,28750.0,Budget,Medium,383.3333333333333,36073.957500000004
184,113,2,True,True,True,Saadat Abad,250000.0,Budget,Large,2212.3893805309735,316291.9895348837
3062,68,2,False,False,True,Ostad Moein,44000.0,Budget,Medium,647.0588235294117,64229.26865853659
1469,160,3,True,True,True,Andisheh,100000.0,Budget,VeryLarge,625.0,62586.42602409639
3275,68,2,True,True,True,Punak,71666.67,Budget,Medium,1053.9216176470588,124276.81161490682
961,125,2,True,True,True,Southern Janatabad,220833.33,Budget,VeryLarge,1766.66664,105948.38731182796
1055,70,2,True,True,True,Southern Janatabad,66666.67,Budget,Medium,952.381,105948.38731182796
1641,70,2,True,True,True,Shahrake Qods,24500.0,Budget,Medium,350.0,30030.72463768116
194,154,3,True,True,True,Saadat Abad,410000.0,Affordable,VeryLarge,2662.3376623376626,316291.9895348837
777,68,2,False,False,False,Karoon,36666.67,Budget,Medium,539.2157352941176,39991.667499999996
2193,72,2,False,True,True,Beryanak,43000.0,Budget,Medium,597.2222222222222,38150.6668
537,180,3,True,True,True,Aqdasieh,420000.0,Affordable,VeryLarge,2333.3333333333335,585999.9996
936,55,1,True,True,True,East Ferdows Boulevard,59333.33,Budget,Small,1078.7878181818182,128490.54027027027
1836,69,2,True,True,False,Shahran,61666.67,Budget,Medium,893.7198550724637,99525.1286923077
2176,75,2,True,True,True,Shahran,103666.67,Budget,Medium,1382.2222666666667,99525.1286923077
3272,106,2,True,True,True,Golestan,78000.0,Budget,Large,735.8490566037735,94322.916875
3109,71,2,True,True,True,East Ferdows Boulevard,98333.33,Budget,Medium,1384.9764788732396,128490.54027027027
3148,92,2,True,True,True,Shahr-e-Ziba,110000.0,Budget,Large,1195.6521739130435,103462.99724770641
3225,61,1,True,True,True,Central Janatabad,66666.67,Budget,Medium,1092.8962295081967,116287.03677777779
780,97,2,True,True,True,Punak,156666.67,Budget,Large,1615.1203092783508,124276.81161490682
1017,50,1,True,True,True,Southern Program Organization,66000.0,Budget,Small,1320.0,93652.17434782608
2804,96,2,True,True,True,Tenant,80000.0,Budget,Large,833.3333333333334,62402.89956521739
2397,75,2,True,True,True,Jeyhoon,66000.0,Budget,Medium,880.0,58270.00021978022
27,123,2,True,True,True,Pirouzi,135300.0,Budget,VeryLarge,1100.0,72499.99968253968
1012,181,3,True,True,True,Marzdaran,433333.33,Affordable,VeryLarge,2394.1067955801104,315572.7272727273
2655,163,2,True,True,True,Farmanieh,326000.0,Affordable,VeryLarge,2000.0,697242.6898245614
2295,60,1,True,True,True,Salsabil,51000.0,Budget,Small,850.0,46566.97266666666
584,128,3,True,True,True,Ekhtiarieh,298666.67,Budget,VeryLarge,2333.333359375,337801.5880952381
529,65,1,False,True,True,Lavizan,88333.33,Budget,Medium,1358.9743076923078,99166.66500000001
1083,140,3,True,True,True,Persian Gulf Martyrs Lake,160000.0,Budget,VeryLarge,1142.857142857143,102752.65125000001
547,235,3,True,True,True,Gheitarieh,800000.0,Economy,Huge,3404.255319148936,357490.47642857145
3336,97,2,True,True,True,Narmak,133333.33,Budget,Large,1374.570412371134,131330.6668
485,55,1,True,True,True,Karoon,52333.33,Budget,Small,951.515090909091,39991.667499999996
1710,145,3,True,True,True,Central Janatabad,205000.0,Budget,VeryLarge,1413.7931034482758,116287.03677777779
2765,300,5,True,True,False,Lavasan,833333.33,Economy,Huge,2777.7777666666666,1599999.9975
1138,50,1,True,True,True,Shahran,61666.67,Budget,Small,1233.3334,99525.1286923077
753,200,4,True,True,True,Gheitarieh,466666.67,Affordable,VeryLarge,2333.33335,357490.47642857145
3104,105,2,True,True,True,Shahrake Qods,30666.67,Budget,Large,292.0635238095238,30030.72463768116
956,197,3,True,True,True,Dezashib,623833.33,Economy,VeryLarge,3166.666649746193,395333.33222222223
2997,90,2,True,True,False,Shahrake Azadi,33333.33,Budget,Medium,370.37033333333335,44666.665
1637,90,2,True,True,True,Southern Chitgar,23000.0,Budget,Medium,255.55555555555554,76393.334
1680,42,1,True,False,True,Jeyhoon,32000.0,Budget,Small,761.9047619047619,58270.00021978022
40,58,1,True,True,True,Saadat Abad,113333.33,Budget,Small,1954.0229310344828,316291.9895348837
1739,63,1,True,True,True,Islamshahr,29400.0,Budget,Medium,466.6666666666667,41914.10230769231
1082,100,2,True,True,True,Northern Janatabad,148333.33,Budget,Large,1483.3332999999998,109611.11090909092
980,105,2,True,True,True,Persian Gulf Martyrs Lake,108333.33,Budget,Large,1031.746,102752.65125000001
2844,150,3,False,True,False,Zafar,200000.0,Budget,VeryLarge,1333.3333333333333,439146.66799999995
2741,45,1,False,True,False,Karoon,29666.67,Budget,Small,659.2593333333333,39991.667499999996
1266,200,3,True,True,True,Southern Chitgar,166666.67,Budget,VeryLarge,833.3333500000001,76393.334
1657,65,2,True,False,True,Qasr-od-Dasht,68333.33,Budget,Medium,1051.282,50485.71392857143
3157,84,2,True,True,True,Shahran,80333.33,Budget,Medium,956.3491666666666,99525.1286923077
2451,106,2,True,True,True,Pardis,16833.33,Budget,Large,158.805,25927.39732876712
3178,145,5,False,False,False,Jeyhoon,166666.67,Budget,VeryLarge,1149.4253103448277,58270.00021978022
121,110,3,True,True,True,Keshavarz Boulevard,131666.67,Budget,Large,1196.9697272727274,98083.335
2329,53,2,True,True,False,Jeyhoon,36666.67,Budget,Small,691.823962264151,58270.00021978022
2309,240,4,True,True,False,Andisheh,143333.33,Budget,Huge,597.2222083333332,62586.42602409639
611,120,2,True,True,True,Shahrake Qods,35000.0,Budget,Large,291.6666666666667,30030.72463768116
2868,68,2,False,True,True,Ostad Moein,44000.0,Budget,Medium,647.0588235294117,64229.26865853659
3325,57,2,False,True,False,Salsabil,40000.0,Budget,Small,701.7543859649123,46566.97266666666
2396,98,2,True,True,True,Pardis,25666.67,Budget,Large,261.9047959183673,25927.39732876712
1126,63,1,True,True,True,Ostad Moein,42666.67,Budget,Medium,677.2487301587302,64229.26865853659
2746,125,2,True,True,True,Central Janatabad,208333.33,Budget,VeryLarge,1666.66664,116287.03677777779
1727,125,2,True,True,True,Punak,200000.0,Budget,VeryLarge,1600.0,124276.81161490682
175,60,1,True,True,True,Punak,58333.33,Budget,Small,972.2221666666667,124276.81161490682
2082,75,2,True,False,True,Heshmatieh,100000.0,Budget,Medium,1333.3333333333333,118750.0
923,54,1,True,True,True,East Ferdows Boulevard,68333.33,Budget,Small,1265.4320370370372,128490.54027027027
703,105,3,True,True,True,Shahr-e-Ziba,120000.0,Budget,Large,1142.857142857143,103462.99724770641
2643,95,2,False,True,True,Saadat Abad,316666.67,Affordable,Large,3333.3333684210525,316291.9895348837
416,108,2,True,True,True,Gisha,172666.67,Budget,Large,1598.765462962963,183903.70222222223
486,60,1,True,True,True,Northern Chitgar,9833.33,Budget,Small,163.88883333333334,34489.584375
3306,155,3,True,True,True,Jordan,465000.0,Affordable,VeryLarge,3000.0,310072.22277777776
1973,60,1,False,True,True,Narmak,70000.0,Budget,Small,1166.6666666666667,131330.6668
1819,165,3,True,True,True,Saadat Abad,350000.0,Affordable,VeryLarge,2121.212121212121,316291.9895348837
2677,111,2,True,True,True,East Ferdows Boulevard,133000.0,Budget,Large,1198.1981981981983,128490.54027027027
1831,140,3,True,True,True,Shahrake Gharb,373333.33,Affordable,VeryLarge,2666.666642857143,398996.04508474574
1402,574,5,True,True,False,North Program Organization,2000000.0,Premium,Massive,3484.320557491289,247240.74074074073
1747,60,1,True,True,True,Persian Gulf Martyrs Lake,9833.33,Budget,Small,163.88883333333334,102752.65125000001
858,110,2,True,True,True,Saadat Abad,293333.33,Budget,Large,2666.6666363636364,316291.9895348837
420,135,3,True,True,True,Abazar,216000.0,Budget,VeryLarge,1600.0,286471.0139130435
2654,75,2,True,True,False,Southern Janatabad,70000.0,Budget,Medium,933.3333333333334,105948.38731182796
1474,88,2,False,True,True,Shahrake Qods,25333.33,Budget,Medium,287.87875,30030.72463768116
1060,140,3,True,True,True,Gheitarieh,266666.67,Budget,VeryLarge,1904.7619285714284,357490.47642857145
1229,100,2,True,True,False,Yousef Abad,143333.33,Budget,Large,1433.3332999999998,234399.12315789473
2481,57,1,False,False,True,Niavaran,120000.0,Budget,Small,2105.2631578947367,663106.8627941177
2553,130,2,True,True,False,Jeyhoon,173333.33,Budget,VeryLarge,1333.3333076923077,58270.00021978022
2785,108,2,True,True,False,Parand,38333.33,Budget,Large,354.93824074074075,17453.01874015748
2937,95,2,True,True,True,Yousef Abad,210000.0,Budget,Large,2210.5263157894738,234399.12315789473
794,100,2,True,True,True,Pardis,16666.67,Budget,Large,166.6667,25927.39732876712
1320,103,2,True,True,True,Saadat Abad,190000.0,Budget,Large,1844.6601941747572,316291.9895348837
3419,180,3,True,True,True,Kamranieh,466666.67,Affordable,VeryLarge,2592.592611111111,610047.6185714286
3242,101,2,True,True,True,Jordan,173333.33,Budget,Large,1716.1715841584157,310072.22277777776
1984,85,2,True,True,True,Gheitarieh,243333.33,Budget,Medium,2862.7450588235292,357490.47642857145
2030,86,2,True,True,True,Central Janatabad,126666.67,Budget,Medium,1472.8682558139535,116287.03677777779
374,91,2,True,True,True,Saadat Abad,180000.0,Budget,Large,1978.021978021978,316291.9895348837
1511,88,2,False,False,True,Parand,16166.67,Budget,Medium,183.7121590909091,17453.01874015748
3303,42,1,False,False,False,Naziabad,21333.33,Budget,Small,507.9364285714286,21333.33
1709,72,1,True,True,True,Ozgol,150000.0,Budget,Medium,2083.3333333333335,256423.333
704,118,2,True,True,True,Shahran,130000.0,Budget,Large,1101.6949152542372,99525.1286923077
875,49,1,True,True,False,Andisheh,12666.67,Budget,Small,258.5034693877551,62586.42602409639
577,230,3,True,True,True,Ekhtiarieh,643333.33,Economy,Huge,2797.1014347826085,337801.5880952381
406,64,1,True,True,True,Ekbatan,123333.33,Budget,Medium,1927.08328125,115238.0942857143
13,136,3,True,True,True,Saadat Abad,366666.67,Affordable,VeryLarge,2696.078455882353,316291.9895348837
2828,150,3,True,True,True,Pardis,130000.0,Budget,VeryLarge,866.6666666666666,25927.39732876712
2037,167,3,True,True,True,Gheitarieh,366666.67,Affordable,VeryLarge,2195.6088023952093,357490.47642857145
2183,95,2,True,True,True,Punak,140000.0,Budget,Large,1473.6842105263158,124276.81161490682
16,155,3,True,True,True,Narmak,223333.33,Budget,VeryLarge,1440.860193548387,131330.6668
3128,98,2,True,True,True,Shahran,136000.0,Budget,Large,1387.7551020408164,99525.1286923077
3168,210,3,True,True,True,Kamranieh,1152000.0,Standard,Huge,5485.714285714285,610047.6185714286
3207,68,2,True,True,True,Ostad Moein,56000.0,Budget,Medium,823.5294117647059,64229.26865853659
1001,87,2,False,False,True,Ray,52333.33,Budget,Medium,601.5325287356322,60218.51777777778
1358,60,2,False,True,True,Pirouzi,50000.0,Budget,Small,833.3333333333334,72499.99968253968
2298,70,2,True,True,True,Southern Program Organization,75000.0,Budget,Medium,1071.4285714285713,93652.17434782608
2792,42,1,True,True,True,Jeyhoon,30000.0,Budget,Small,714.2857142857143,58270.00021978022
2622,103,2,True,True,True,Islamshahr,48066.67,Budget,Large,466.6666990291262,41914.10230769231
1760,63,2,True,True,True,Amir Bahador,54600.0,Budget,Medium,866.6666666666666,127325.0
2095,85,2,True,True,False,Baghestan,25500.0,Budget,Medium,300.0,23562.50125
281,140,3,True,True,True,Saadat Abad,516666.67,Affordable,VeryLarge,3690.4762142857144,316291.9895348837
813,95,2,True,True,True,Qalandari,208333.33,Budget,Large,2192.9824210526313,257606.0609090909
2121,65,2,True,True,True,Southern Janatabad,75000.0,Budget,Medium,1153.8461538461538,105948.38731182796
732,147,3,True,True,True,Elahieh,383333.33,Affordable,VeryLarge,2607.7097278911565,892878.4305882353
3222,135,2,True,True,True,Ekhtiarieh,270000.0,Budget,VeryLarge,2000.0,337801.5880952381
172,71,2,False,True,True,Jeyhoon,54666.67,Budget,Medium,769.9530985915493,58270.00021978022
2791,140,3,True,True,True,Mirdamad,266666.67,Budget,VeryLarge,1904.7619285714284,346266.6653333333
1211,140,3,True,True,True,Shahrake Gharb,333333.33,Affordable,VeryLarge,2380.952357142857,398996.04508474574
2143,118,3,True,True,True,Sattarkhan,163333.33,Budget,Large,1384.1807627118642,188166.66583333336
556,50,1,False,True,False,Pirouzi,42000.0,Budget,Small,840.0,72499.99968253968
931,100,2,True,True,True,West Ferdows Boulevard,115000.0,Budget,Large,1150.0,103524.82772413793
1122,120,2,True,True,True,Farmanieh,400000.0,Affordable,Large,3333.3333333333335,697242.6898245614
177,44,1,True,True,False,Andisheh,11666.67,Budget,Small,265.1515909090909,62586.42602409639
1578,85,2,True,True,True,Pardis,24333.33,Budget,Medium,286.2744705882353,25927.39732876712
2011,202,3,True,True,True,Araj,456666.67,Affordable,Huge,2260.726089108911,404444.44444444444
2671,120,3,True,True,True,Northern Chitgar,58333.33,Budget,Large,486.11108333333334,34489.584375
1329,87,2,True,True,True,Pardis,29666.67,Budget,Medium,340.9962068965517,25927.39732876712
1579,84,2,False,True,False,Sattarkhan,86666.67,Budget,Medium,1031.7460714285714,188166.66583333336
1276,133,3,True,True,True,Dorous,286666.67,Budget,VeryLarge,2155.3884962406014,624487.1799999999
3098,80,2,True,True,True,Jeyhoon,74000.0,Budget,Medium,925.0,58270.00021978022
1789,105,2,True,True,True,Saadat Abad,160000.0,Budget,Large,1523.8095238095239,316291.9895348837
3024,92,2,True,True,True,Punak,136666.67,Budget,Large,1485.5072826086957,124276.81161490682
1461,56,1,True,True,True,Punak,95000.0,Budget,Small,1696.4285714285713,124276.81161490682
1860,76,2,False,False,False,Parand,11500.0,Budget,Medium,151.31578947368422,17453.01874015748
1097,102,2,True,True,True,Southern Janatabad,186666.67,Budget,Large,1830.0653921568628,105948.38731182796
1069,70,1,True,True,True,West Ferdows Boulevard,80000.0,Budget,Medium,1142.857142857143,103524.82772413793
1544,104,2,True,True,True,Pardis,19666.67,Budget,Large,189.10259615384615,25927.39732876712
1652,160,3,True,True,True,Niavaran,560000.0,Affordable,VeryLarge,3500.0,663106.8627941177
382,65,1,True,True,True,West Ferdows Boulevard,130000.0,Budget,Medium,2000.0,103524.82772413793
171,71,2,False,True,True,Hashemi,51666.67,Budget,Medium,727.6995774647887,42866.666923076926
285,110,1,True,True,True,Pasdaran,220000.0,Budget,Large,2000.0,309631.8181818182
1830,70,2,True,True,True,East Ferdows Boulevard,100000.0,Budget,Medium,1428.5714285714287,128490.54027027027
164,108,2,True,True,True,Pasdaran,306000.0,Budget,Large,2833.3333333333335,309631.8181818182
3393,73,2,True,True,True,Central Janatabad,63333.33,Budget,Medium,867.5798630136986,116287.03677777779
2789,40,1,False,True,False,Tenant,35000.0,Budget,Tiny,875.0,62402.89956521739
2556,120,3,True,True,True,Shahr-e-Ziba,151000.0,Budget,Large,1258.3333333333333,103462.99724770641
546,90,2,True,True,True,Punak,140000.0,Budget,Medium,1555.5555555555557,124276.81161490682
2675,50,2,True,True,True,Persian Gulf Martyrs Lake,11000.0,Budget,Small,220.0,102752.65125000001
2250,100,2,False,True,True,Pakdasht,22000.0,Budget,Large,220.0,27426.6656
2612,50,0,True,True,True,Northern Chitgar,11500.0,Budget,Small,230.0,34489.584375
2515,85,2,True,True,True,Pardis,21666.67,Budget,Medium,254.902,25927.39732876712
58,215,3,True,True,True,Pakdasht,58333.33,Budget,Huge,271.3178139534884,27426.6656
3399,70,2,True,True,False,Narmak,61666.67,Budget,Medium,880.9524285714285,131330.6668
743,57,1,True,True,True,Shahran,65000.0,Budget,Small,1140.3508771929824,99525.1286923077
1978,150,3,True,True,True,Gheitarieh,483333.33,Affordable,VeryLarge,3222.2222,357490.47642857145
3276,136,3,True,True,True,Saadat Abad,366666.67,Affordable,VeryLarge,2696.078455882353,316291.9895348837
3392,90,2,True,True,True,Saadat Abad,175000.0,Budget,Medium,1944.4444444444443,316291.9895348837
2673,75,2,True,False,True,Saadat Abad,128333.33,Budget,Medium,1711.1110666666666,316291.9895348837
2611,63,1,True,False,True,Pirouzi,71766.67,Budget,Medium,1139.153492063492,72499.99968253968
3382,63,3,False,True,False,Javadiyeh,48333.33,Budget,Medium,767.1957142857143,48333.33
1599,126,2,True,True,True,Gheitarieh,383333.33,Affordable,VeryLarge,3042.328015873016,357490.47642857145
1931,127,3,True,True,True,Hakimiyeh,149333.33,Budget,VeryLarge,1175.8529921259842,104199.99799999999
1370,70,2,True,True,False,Punak,76000.0,Budget,Medium,1085.7142857142858,124276.81161490682
1693,90,2,True,True,True,Punak,117333.33,Budget,Medium,1303.7036666666668,124276.81161490682
2874,44,1,True,True,False,Jeyhoon,35000.0,Budget,Small,795.4545454545455,58270.00021978022
2680,350,4,True,True,True,Gheitarieh,1166666.67,Standard,Huge,3333.3333428571427,357490.47642857145
942,58,1,True,True,True,Shahr-e-Ziba,62666.67,Budget,Small,1080.4598275862068,103462.99724770641
2597,86,2,True,True,True,Pasdaran,180000.0,Budget,Medium,2093.0232558139537,309631.8181818182
2651,93,2,False,False,False,Pirouzi,183333.33,Budget,Large,1971.326129032258,72499.99968253968
2892,113,2,True,True,True,Pasdaran,282500.0,Budget,Large,2500.0,309631.8181818182
2923,79,2,False,True,True,Si Metri Ji,46666.67,Budget,Medium,590.7173417721518,56175.36217391305
510,100,2,True,True,True,Pirouzi,100000.0,Budget,Large,1000.0,72499.99968253968
3023,110,2,True,True,True,Zafar,190000.0,Budget,Large,1727.2727272727273,439146.66799999995
595,111,2,True,True,True,Saadat Abad,188700.0,Budget,Large,1700.0,316291.9895348837
2626,110,2,True,True,True,Gholhak,233333.33,Budget,Large,2121.212090909091,226666.667
447,105,2,True,True,True,Pardis,33333.33,Budget,Large,317.4602857142857,25927.39732876712
2075,40,0,False,False,False,Pakdasht,5500.0,Budget,Tiny,137.5,27426.6656
3073,155,3,True,True,True,Gheitarieh,433333.33,Affordable,VeryLarge,2795.6989032258066,357490.47642857145
2165,42,1,False,True,False,Pirouzi,32000.0,Budget,Small,761.9047619047619,72499.99968253968
1723,85,2,True,True,False,Punak,93333.33,Budget,Medium,1098.0391764705882,124276.81161490682
2473,150,3,True,True,True,Salsabil,150000.0,Budget,VeryLarge,1000.0,46566.97266666666
1878,180,3,True,True,True,Saadat Abad,450000.0,Affordable,VeryLarge,2500.0,316291.9895348837
1561,48,1,True,True,False,Salsabil,33166.67,Budget,Small,690.9722916666666,46566.97266666666
951,114,2,True,True,True,Pirouzi,125400.0,Budget,Large,1100.0,72499.99968253968
2513,58,1,False,False,True,Parand,10666.67,Budget,Small,183.90810344827585,17453.01874015748
1524,113,2,True,True,True,Punak,170000.0,Budget,Large,1504.424778761062,124276.81161490682
654,51,1,False,True,True,Pirouzi,42500.0,Budget,Small,833.3333333333334,72499.99968253968
960,90,2,True,True,False,Central Janatabad,106666.67,Budget,Medium,1185.1852222222221,116287.03677777779
796,85,2,True,True,True,Parand,38333.33,Budget,Medium,450.9803529411765,17453.01874015748
689,90,2,True,True,True,East Ferdows Boulevard,105000.0,Budget,Medium,1166.6666666666667,128490.54027027027
2891,62,2,True,True,False,Shahran,70000.0,Budget,Medium,1129.032258064516,99525.1286923077
1513,75,2,False,True,False,Malard,8333.33,Budget,Medium,111.11106666666666,8333.33
1147,106,2,True,True,True,Yousef Abad,190000.0,Budget,Large,1792.4528301886792,234399.12315789473
2206,65,2,False,False,True,Beryanak,43666.67,Budget,Medium,671.794923076923,38150.6668
1317,87,2,True,True,True,Amirabad,18333.33,Budget,Medium,210.72793103448276,137261.90357142856
1587,86,2,True,False,True,Pirouzi,68333.33,Budget,Medium,794.5736046511628,72499.99968253968
302,63,2,True,True,True,Southern Janatabad,66666.67,Budget,Medium,1058.201111111111,105948.38731182796
161,63,2,True,True,True,Central Janatabad,100000.0,Budget,Medium,1587.3015873015872,116287.03677777779
992,114,2,True,True,True,Persian Gulf Martyrs Lake,120000.0,Budget,Large,1052.6315789473683,102752.65125000001
785,63,2,True,True,True,Feiz Garden,70000.0,Budget,Medium,1111.111111111111,101877.19315789473
2326,58,1,True,True,False,Central Janatabad,66666.67,Budget,Small,1149.4253448275863,116287.03677777779
667,122,2,True,True,True,Aqdasieh,233333.33,Budget,VeryLarge,1912.5682786885245,585999.9996
2345,115,2,True,True,True,Zaferanieh,340000.0,Affordable,Large,2956.521739130435,785838.2714814814
1179,90,2,True,True,True,Feiz Garden,120000.0,Budget,Medium,1333.3333333333333,101877.19315789473
2942,80,1,True,True,True,Jordan,150000.0,Budget,Medium,1875.0,310072.22277777776
2024,140,3,True,True,True,Shahrake Qods,86333.33,Budget,VeryLarge,616.6666428571428,30030.72463768116
417,62,1,True,True,True,Shahr-e-Ziba,86000.0,Budget,Medium,1387.0967741935483,103462.99724770641
1292,87,2,True,True,True,Niavaran,153333.33,Budget,Medium,1762.4520689655171,663106.8627941177
2827,83,2,True,True,True,Farmanieh,206666.67,Budget,Medium,2489.9598795180723,697242.6898245614
2366,80,2,True,True,False,Punak,93333.33,Budget,Medium,1166.666625,124276.81161490682
2728,80,1,True,True,True,Gheitarieh,28333.33,Budget,Medium,354.166625,357490.47642857145
561,105,2,True,True,True,Velenjak,316666.67,Affordable,Large,3015.8730476190476,712712.1213636363
1602,100,2,True,True,True,Gheitarieh,276666.67,Budget,Large,2766.6666999999998,357490.47642857145
2245,110,2,False,True,False,Pakdasht,21333.33,Budget,Large,193.93936363636365,27426.6656
2951,50,1,True,True,True,Hashemi,50000.0,Budget,Small,1000.0,42866.666923076926
